student_name,student_email,professor_name,professor_email,desired_role,matched_role,compatibility_score
Laura Moore,ryan94@example.net,Brenda Marquez,fwinters@hotmail.com,TA,['Grader'],10.91
Angela Johnson,cdaniel@example.com,Christopher Smith,louis48@barrett.biz,RA,"['RA', 'TA']",23.08
Angela Johnson,cdaniel@example.com,Steven Parker,kaylakelly@gonzalez.com,RA,"['Grader', 'TA']",3.64
Angela Johnson,cdaniel@example.com,Beth Taylor,dianaorozco@dunn-flores.info,RA,"['RA', 'Grader']",24.0
Angela Johnson,cdaniel@example.com,Chelsea Wallace,joshuabuck@howard.info,RA,"['Grader', 'TA']",11.43
Angela Johnson,cdaniel@example.com,Jessica Wood,jennifervasquez@gmail.com,RA,"['TA', 'Grader']",6.15
Angela Johnson,cdaniel@example.com,Kimberly Friedman,wendy61@yahoo.com,RA,"['TA', 'Grader']",4.44
Angela Johnson,cdaniel@example.com,Ashley Washington,catherineclark@palmer.com,RA,['TA'],6.15
Angela Johnson,cdaniel@example.com,Michael Matthews,danielbenton@parker-peters.biz,RA,['Grader'],3.64
Angela Johnson,cdaniel@example.com,Nicole Payne,mserrano@scott-harris.com,RA,['TA'],11.43
Angela Johnson,cdaniel@example.com,Christopher Lee DVM,dwayne21@gmail.com,RA,"['TA', 'RA']",31.43
Angela Johnson,cdaniel@example.com,Scott Foster PhD,justin30@beck-vaughn.org,RA,"['RA', 'Grader']",25.0
Angela Johnson,cdaniel@example.com,Jeffrey Weiss,royharper@yahoo.com,RA,['TA'],2.86
Angela Johnson,cdaniel@example.com,Shawn Medina,michelledominguez@mccann.com,RA,['Grader'],4.0
Angela Johnson,cdaniel@example.com,Jason Smith,tarahardin@gmail.com,RA,['TA'],5.0
Angela Johnson,cdaniel@example.com,Mercedes Francis,robinsonpamela@gmail.com,RA,"['RA', 'Grader']",20.0
Angela Johnson,cdaniel@example.com,Casey Nunez,ashleybaker@gmail.com,RA,"['RA', 'TA']",23.64
Angela Johnson,cdaniel@example.com,Shannon Reyes,elizabethraymond@villa-stewart.com,RA,"['RA', 'Grader']",23.33
Angela Johnson,cdaniel@example.com,John Dawson,bautistachristopher@hotmail.com,RA,"['Grader', 'TA']",0.0
Angela Johnson,cdaniel@example.com,Jeanne Clark,elizabethmarshall@gmail.com,RA,"['Grader', 'RA']",24.44
Angela Johnson,cdaniel@example.com,Victoria Oliver,jenniferherrera@gmail.com,RA,"['Grader', 'RA']",25.0
Angela Johnson,cdaniel@example.com,Adrienne Miles,nwilliams@acevedo.com,RA,"['RA', 'TA']",23.64
Angela Johnson,cdaniel@example.com,Jennifer Harper,carrandrew@yahoo.com,RA,['RA'],20.0
Angela Johnson,cdaniel@example.com,Tony Singh,beth07@yahoo.com,RA,['RA'],23.64
Angela Johnson,cdaniel@example.com,Alan Butler,gonzaleztiffany@juarez-gibson.com,RA,"['TA', 'Grader']",3.08
Angela Johnson,cdaniel@example.com,Marie Wilkinson,gary45@gmail.com,RA,['RA'],25.0
Angela Johnson,cdaniel@example.com,Jessica Davis,amandacollins@lee.net,RA,['TA'],3.08
Angela Johnson,cdaniel@example.com,Diana Parker,wendymorris@haley.com,RA,"['Grader', 'TA']",5.71
Angela Johnson,cdaniel@example.com,Michael Soto,stephaniejoyce@yahoo.com,RA,['Grader'],0.0
Angela Johnson,cdaniel@example.com,Joshua Ross,paul91@gmail.com,RA,['TA'],6.67
Angela Johnson,cdaniel@example.com,Roberto Delgado,jfox@hotmail.com,RA,"['RA', 'Grader']",23.08
Angela Johnson,cdaniel@example.com,Patrick Dillon,wkim@yahoo.com,RA,['RA'],22.86
Angela Johnson,cdaniel@example.com,Dr. Kristin Baldwin,mark05@gmail.com,RA,['TA'],5.71
Angela Johnson,cdaniel@example.com,Courtney Pitts,lweber@gmail.com,RA,"['TA', 'Grader']",3.33
Angela Johnson,cdaniel@example.com,Karen Price,vjohnson@gmail.com,RA,['TA'],3.33
Angela Johnson,cdaniel@example.com,Elizabeth Perry,millercaitlin@harris.com,RA,['TA'],0.0
Angela Johnson,cdaniel@example.com,Brenda Thomas,christopherbridges@yahoo.com,RA,"['RA', 'Grader']",22.86
Angela Johnson,cdaniel@example.com,Betty Silva,mullinszachary@harris.com,RA,['TA'],5.71
Angela Johnson,cdaniel@example.com,Stephanie Hall,owatkins@wright.com,RA,['Grader'],5.0
Angela Johnson,cdaniel@example.com,Jane Mckenzie,xmatthews@hotmail.com,RA,['TA'],5.0
Angela Johnson,cdaniel@example.com,Amber Smith MD,calvin04@kelly.com,RA,['TA'],3.08
Angela Johnson,cdaniel@example.com,Paul Robinson,dustin14@elliott.com,RA,"['TA', 'Grader']",4.0
Angela Johnson,cdaniel@example.com,Jamie Bowen,blee@gmail.com,RA,['Grader'],0.0
Angela Johnson,cdaniel@example.com,Anthony Ruiz,richard22@yahoo.com,RA,['Grader'],3.33
Angela Johnson,cdaniel@example.com,Christopher Bennett,allisonjessica@hotmail.com,RA,['Grader'],3.08
Angela Johnson,cdaniel@example.com,Rebecca Terry,william89@hotmail.com,RA,"['Grader', 'TA']",5.0
Angela Johnson,cdaniel@example.com,Andrea Hart,roberta65@yahoo.com,RA,['TA'],2.86
Angela Johnson,cdaniel@example.com,Bradley Elliott,meghan52@haynes.biz,RA,['Grader'],0.0
Angela Johnson,cdaniel@example.com,David Stokes,edwardsjose@gmail.com,RA,['TA'],5.0
Angela Johnson,cdaniel@example.com,Heather Mckinney,karensalazar@ramos-tran.com,RA,['Grader'],5.71
Angela Johnson,cdaniel@example.com,Brenda Marquez,fwinters@hotmail.com,RA,['Grader'],3.64
Ryan Collins Jr.,whitechristine@example.org,Christopher Smith,louis48@barrett.biz,Grader,"['RA', 'TA']",2.86
Ryan Collins Jr.,whitechristine@example.org,Steven Parker,kaylakelly@gonzalez.com,Grader,"['Grader', 'TA']",36.67
Ryan Collins Jr.,whitechristine@example.org,Beth Taylor,dianaorozco@dunn-flores.info,Grader,"['RA', 'Grader']",23.64
Ryan Collins Jr.,whitechristine@example.org,Chelsea Wallace,joshuabuck@howard.info,Grader,"['Grader', 'TA']",20.0
Ryan Collins Jr.,whitechristine@example.org,Jessica Wood,jennifervasquez@gmail.com,Grader,"['TA', 'Grader']",22.67
Ryan Collins Jr.,whitechristine@example.org,Kimberly Friedman,wendy61@yahoo.com,Grader,"['TA', 'Grader']",20.0
Ryan Collins Jr.,whitechristine@example.org,Ashley Washington,catherineclark@palmer.com,Grader,['TA'],2.67
Ryan Collins Jr.,whitechristine@example.org,Michael Matthews,danielbenton@parker-peters.biz,Grader,['Grader'],27.27
Ryan Collins Jr.,whitechristine@example.org,Nicole Payne,mserrano@scott-harris.com,Grader,['TA'],0.0
Ryan Collins Jr.,whitechristine@example.org,Christopher Lee DVM,dwayne21@gmail.com,Grader,"['TA', 'RA']",0.0
Ryan Collins Jr.,whitechristine@example.org,Scott Foster PhD,justin30@beck-vaughn.org,Grader,"['RA', 'Grader']",20.0
Ryan Collins Jr.,whitechristine@example.org,Jeffrey Weiss,royharper@yahoo.com,Grader,['TA'],0.0
Ryan Collins Jr.,whitechristine@example.org,Shawn Medina,michelledominguez@mccann.com,Grader,['Grader'],23.64
Ryan Collins Jr.,whitechristine@example.org,Jason Smith,tarahardin@gmail.com,Grader,['TA'],0.0
Ryan Collins Jr.,whitechristine@example.org,Mercedes Francis,robinsonpamela@gmail.com,Grader,"['RA', 'Grader']",20.0
Ryan Collins Jr.,whitechristine@example.org,Casey Nunez,ashleybaker@gmail.com,Grader,"['RA', 'TA']",20.0
Ryan Collins Jr.,whitechristine@example.org,Shannon Reyes,elizabethraymond@villa-stewart.com,Grader,"['RA', 'Grader']",20.0
Ryan Collins Jr.,whitechristine@example.org,John Dawson,bautistachristopher@hotmail.com,Grader,"['Grader', 'TA']",20.0
Ryan Collins Jr.,whitechristine@example.org,Jeanne Clark,elizabethmarshall@gmail.com,Grader,"['Grader', 'RA']",20.0
Ryan Collins Jr.,whitechristine@example.org,Victoria Oliver,jenniferherrera@gmail.com,Grader,"['Grader', 'RA']",24.44
Ryan Collins Jr.,whitechristine@example.org,Adrienne Miles,nwilliams@acevedo.com,Grader,"['RA', 'TA']",7.27
Ryan Collins Jr.,whitechristine@example.org,Jennifer Harper,carrandrew@yahoo.com,Grader,['RA'],0.0
Ryan Collins Jr.,whitechristine@example.org,Tony Singh,beth07@yahoo.com,Grader,['RA'],3.33
Ryan Collins Jr.,whitechristine@example.org,Alan Butler,gonzaleztiffany@juarez-gibson.com,Grader,"['TA', 'Grader']",20.0
Ryan Collins Jr.,whitechristine@example.org,Marie Wilkinson,gary45@gmail.com,Grader,['RA'],0.0
Ryan Collins Jr.,whitechristine@example.org,Jessica Davis,amandacollins@lee.net,Grader,['TA'],2.86
Ryan Collins Jr.,whitechristine@example.org,Diana Parker,wendymorris@haley.com,Grader,"['Grader', 'TA']",20.0
Ryan Collins Jr.,whitechristine@example.org,Michael Soto,stephaniejoyce@yahoo.com,Grader,['Grader'],20.0
Ryan Collins Jr.,whitechristine@example.org,Joshua Ross,paul91@gmail.com,Grader,['TA'],0.0
Ryan Collins Jr.,whitechristine@example.org,Roberto Delgado,jfox@hotmail.com,Grader,"['RA', 'Grader']",20.0
Ryan Collins Jr.,whitechristine@example.org,Patrick Dillon,wkim@yahoo.com,Grader,['RA'],13.33
Ryan Collins Jr.,whitechristine@example.org,Dr. Kristin Baldwin,mark05@gmail.com,Grader,['TA'],0.0
Ryan Collins Jr.,whitechristine@example.org,Courtney Pitts,lweber@gmail.com,Grader,"['TA', 'Grader']",23.08
Ryan Collins Jr.,whitechristine@example.org,Karen Price,vjohnson@gmail.com,Grader,['TA'],3.08
Ryan Collins Jr.,whitechristine@example.org,Elizabeth Perry,millercaitlin@harris.com,Grader,['TA'],0.0
Ryan Collins Jr.,whitechristine@example.org,Brenda Thomas,christopherbridges@yahoo.com,Grader,"['RA', 'Grader']",20.0
Ryan Collins Jr.,whitechristine@example.org,Betty Silva,mullinszachary@harris.com,Grader,['TA'],0.0
Ryan Collins Jr.,whitechristine@example.org,Stephanie Hall,owatkins@wright.com,Grader,['Grader'],24.44
Ryan Collins Jr.,whitechristine@example.org,Jane Mckenzie,xmatthews@hotmail.com,Grader,['TA'],0.0
Ryan Collins Jr.,whitechristine@example.org,Amber Smith MD,calvin04@kelly.com,Grader,['TA'],2.86
Ryan Collins Jr.,whitechristine@example.org,Paul Robinson,dustin14@elliott.com,Grader,"['TA', 'Grader']",43.64
Ryan Collins Jr.,whitechristine@example.org,Jamie Bowen,blee@gmail.com,Grader,['Grader'],20.0
Ryan Collins Jr.,whitechristine@example.org,Anthony Ruiz,richard22@yahoo.com,Grader,['Grader'],20.0
Ryan Collins Jr.,whitechristine@example.org,Christopher Bennett,allisonjessica@hotmail.com,Grader,['Grader'],36.19
Ryan Collins Jr.,whitechristine@example.org,Rebecca Terry,william89@hotmail.com,Grader,"['Grader', 'TA']",20.0
Ryan Collins Jr.,whitechristine@example.org,Andrea Hart,roberta65@yahoo.com,Grader,['TA'],0.0
Ryan Collins Jr.,whitechristine@example.org,Bradley Elliott,meghan52@haynes.biz,Grader,['Grader'],20.0
Ryan Collins Jr.,whitechristine@example.org,David Stokes,edwardsjose@gmail.com,Grader,['TA'],0.0
Ryan Collins Jr.,whitechristine@example.org,Heather Mckinney,karensalazar@ramos-tran.com,Grader,['Grader'],20.0
Ryan Collins Jr.,whitechristine@example.org,Brenda Marquez,fwinters@hotmail.com,Grader,['Grader'],23.33
Russell Mason,mjimenez@example.org,Christopher Smith,louis48@barrett.biz,TA,"['RA', 'TA']",20.0
Russell Mason,mjimenez@example.org,Steven Parker,kaylakelly@gonzalez.com,TA,"['Grader', 'TA']",23.33
Russell Mason,mjimenez@example.org,Beth Taylor,dianaorozco@dunn-flores.info,TA,"['RA', 'Grader']",0.0
Russell Mason,mjimenez@example.org,Chelsea Wallace,joshuabuck@howard.info,TA,"['Grader', 'TA']",20.0
Russell Mason,mjimenez@example.org,Jessica Wood,jennifervasquez@gmail.com,TA,"['TA', 'Grader']",25.71
Russell Mason,mjimenez@example.org,Kimberly Friedman,wendy61@yahoo.com,TA,"['TA', 'Grader']",20.0
Russell Mason,mjimenez@example.org,Ashley Washington,catherineclark@palmer.com,TA,['TA'],25.71
Russell Mason,mjimenez@example.org,Michael Matthews,danielbenton@parker-peters.biz,TA,['Grader'],7.27
Russell Mason,mjimenez@example.org,Nicole Payne,mserrano@scott-harris.com,TA,['TA'],20.0
Russell Mason,mjimenez@example.org,Christopher Lee DVM,dwayne21@gmail.com,TA,"['TA', 'RA']",20.0
Russell Mason,mjimenez@example.org,Scott Foster PhD,justin30@beck-vaughn.org,TA,"['RA', 'Grader']",0.0
Russell Mason,mjimenez@example.org,Jeffrey Weiss,royharper@yahoo.com,TA,['TA'],20.0
Russell Mason,mjimenez@example.org,Shawn Medina,michelledominguez@mccann.com,TA,['Grader'],3.64
Russell Mason,mjimenez@example.org,Jason Smith,tarahardin@gmail.com,TA,['TA'],20.0
Russell Mason,mjimenez@example.org,Mercedes Francis,robinsonpamela@gmail.com,TA,"['RA', 'Grader']",0.0
Russell Mason,mjimenez@example.org,Casey Nunez,ashleybaker@gmail.com,TA,"['RA', 'TA']",20.0
Russell Mason,mjimenez@example.org,Shannon Reyes,elizabethraymond@villa-stewart.com,TA,"['RA', 'Grader']",0.0
Russell Mason,mjimenez@example.org,John Dawson,bautistachristopher@hotmail.com,TA,"['Grader', 'TA']",20.0
Russell Mason,mjimenez@example.org,Jeanne Clark,elizabethmarshall@gmail.com,TA,"['Grader', 'RA']",0.0
Russell Mason,mjimenez@example.org,Victoria Oliver,jenniferherrera@gmail.com,TA,"['Grader', 'RA']",0.0
Russell Mason,mjimenez@example.org,Adrienne Miles,nwilliams@acevedo.com,TA,"['RA', 'TA']",27.27
Russell Mason,mjimenez@example.org,Jennifer Harper,carrandrew@yahoo.com,TA,['RA'],0.0
Russell Mason,mjimenez@example.org,Tony Singh,beth07@yahoo.com,TA,['RA'],0.0
Russell Mason,mjimenez@example.org,Alan Butler,gonzaleztiffany@juarez-gibson.com,TA,"['TA', 'Grader']",20.0
Russell Mason,mjimenez@example.org,Marie Wilkinson,gary45@gmail.com,TA,['RA'],0.0
Russell Mason,mjimenez@example.org,Jessica Davis,amandacollins@lee.net,TA,['TA'],20.0
Russell Mason,mjimenez@example.org,Diana Parker,wendymorris@haley.com,TA,"['Grader', 'TA']",20.0
Russell Mason,mjimenez@example.org,Michael Soto,stephaniejoyce@yahoo.com,TA,['Grader'],0.0
Russell Mason,mjimenez@example.org,Joshua Ross,paul91@gmail.com,TA,['TA'],20.0
Russell Mason,mjimenez@example.org,Roberto Delgado,jfox@hotmail.com,TA,"['RA', 'Grader']",0.0
Russell Mason,mjimenez@example.org,Patrick Dillon,wkim@yahoo.com,TA,['RA'],0.0
Russell Mason,mjimenez@example.org,Dr. Kristin Baldwin,mark05@gmail.com,TA,['TA'],20.0
Russell Mason,mjimenez@example.org,Courtney Pitts,lweber@gmail.com,TA,"['TA', 'Grader']",20.0
Russell Mason,mjimenez@example.org,Karen Price,vjohnson@gmail.com,TA,['TA'],26.67
Russell Mason,mjimenez@example.org,Elizabeth Perry,millercaitlin@harris.com,TA,['TA'],20.0
Russell Mason,mjimenez@example.org,Brenda Thomas,christopherbridges@yahoo.com,TA,"['RA', 'Grader']",0.0
Russell Mason,mjimenez@example.org,Betty Silva,mullinszachary@harris.com,TA,['TA'],20.0
Russell Mason,mjimenez@example.org,Stephanie Hall,owatkins@wright.com,TA,['Grader'],4.44
Russell Mason,mjimenez@example.org,Jane Mckenzie,xmatthews@hotmail.com,TA,['TA'],20.0
Russell Mason,mjimenez@example.org,Amber Smith MD,calvin04@kelly.com,TA,['TA'],20.0
Russell Mason,mjimenez@example.org,Paul Robinson,dustin14@elliott.com,TA,"['TA', 'Grader']",23.64
Russell Mason,mjimenez@example.org,Jamie Bowen,blee@gmail.com,TA,['Grader'],0.0
Russell Mason,mjimenez@example.org,Anthony Ruiz,richard22@yahoo.com,TA,['Grader'],0.0
Russell Mason,mjimenez@example.org,Christopher Bennett,allisonjessica@hotmail.com,TA,['Grader'],0.0
Russell Mason,mjimenez@example.org,Rebecca Terry,william89@hotmail.com,TA,"['Grader', 'TA']",20.0
Russell Mason,mjimenez@example.org,Andrea Hart,roberta65@yahoo.com,TA,['TA'],20.0
Russell Mason,mjimenez@example.org,Bradley Elliott,meghan52@haynes.biz,TA,['Grader'],0.0
Russell Mason,mjimenez@example.org,David Stokes,edwardsjose@gmail.com,TA,['TA'],20.0
Russell Mason,mjimenez@example.org,Heather Mckinney,karensalazar@ramos-tran.com,TA,['Grader'],0.0
Russell Mason,mjimenez@example.org,Brenda Marquez,fwinters@hotmail.com,TA,['Grader'],0.0
Ashley Cooper,brittneypayne@example.org,Christopher Smith,louis48@barrett.biz,RA,"['RA', 'TA']",22.67
Ashley Cooper,brittneypayne@example.org,Steven Parker,kaylakelly@gonzalez.com,RA,"['Grader', 'TA']",0.0
Ashley Cooper,brittneypayne@example.org,Beth Taylor,dianaorozco@dunn-flores.info,RA,"['RA', 'Grader']",23.33
Ashley Cooper,brittneypayne@example.org,Chelsea Wallace,joshuabuck@howard.info,RA,"['Grader', 'TA']",0.0
Ashley Cooper,brittneypayne@example.org,Jessica Wood,jennifervasquez@gmail.com,RA,"['TA', 'Grader']",0.0
Ashley Cooper,brittneypayne@example.org,Kimberly Friedman,wendy61@yahoo.com,RA,"['TA', 'Grader']",0.0
Ashley Cooper,brittneypayne@example.org,Ashley Washington,catherineclark@palmer.com,RA,['TA'],0.0
Ashley Cooper,brittneypayne@example.org,Michael Matthews,danielbenton@parker-peters.biz,RA,['Grader'],3.08
Ashley Cooper,brittneypayne@example.org,Nicole Payne,mserrano@scott-harris.com,RA,['TA'],0.0
Ashley Cooper,brittneypayne@example.org,Christopher Lee DVM,dwayne21@gmail.com,RA,"['TA', 'RA']",20.0
Ashley Cooper,brittneypayne@example.org,Scott Foster PhD,justin30@beck-vaughn.org,RA,"['RA', 'Grader']",20.0
Ashley Cooper,brittneypayne@example.org,Jeffrey Weiss,royharper@yahoo.com,RA,['TA'],0.0
Ashley Cooper,brittneypayne@example.org,Shawn Medina,michelledominguez@mccann.com,RA,['Grader'],0.0
Ashley Cooper,brittneypayne@example.org,Jason Smith,tarahardin@gmail.com,RA,['TA'],40.0
Ashley Cooper,brittneypayne@example.org,Mercedes Francis,robinsonpamela@gmail.com,RA,"['RA', 'Grader']",20.0
Ashley Cooper,brittneypayne@example.org,Casey Nunez,ashleybaker@gmail.com,RA,"['RA', 'TA']",20.0
Ashley Cooper,brittneypayne@example.org,Shannon Reyes,elizabethraymond@villa-stewart.com,RA,"['RA', 'Grader']",33.33
Ashley Cooper,brittneypayne@example.org,John Dawson,bautistachristopher@hotmail.com,RA,"['Grader', 'TA']",0.0
Ashley Cooper,brittneypayne@example.org,Jeanne Clark,elizabethmarshall@gmail.com,RA,"['Grader', 'RA']",20.0
Ashley Cooper,brittneypayne@example.org,Victoria Oliver,jenniferherrera@gmail.com,RA,"['Grader', 'RA']",24.0
Ashley Cooper,brittneypayne@example.org,Adrienne Miles,nwilliams@acevedo.com,RA,"['RA', 'TA']",23.08
Ashley Cooper,brittneypayne@example.org,Jennifer Harper,carrandrew@yahoo.com,RA,['RA'],20.0
Ashley Cooper,brittneypayne@example.org,Tony Singh,beth07@yahoo.com,RA,['RA'],23.08
Ashley Cooper,brittneypayne@example.org,Alan Butler,gonzaleztiffany@juarez-gibson.com,RA,"['TA', 'Grader']",0.0
Ashley Cooper,brittneypayne@example.org,Marie Wilkinson,gary45@gmail.com,RA,['RA'],20.0
Ashley Cooper,brittneypayne@example.org,Jessica Davis,amandacollins@lee.net,RA,['TA'],2.67
Ashley Cooper,brittneypayne@example.org,Diana Parker,wendymorris@haley.com,RA,"['Grader', 'TA']",0.0
Ashley Cooper,brittneypayne@example.org,Michael Soto,stephaniejoyce@yahoo.com,RA,['Grader'],0.0
Ashley Cooper,brittneypayne@example.org,Joshua Ross,paul91@gmail.com,RA,['TA'],0.0
Ashley Cooper,brittneypayne@example.org,Roberto Delgado,jfox@hotmail.com,RA,"['RA', 'Grader']",20.0
Ashley Cooper,brittneypayne@example.org,Patrick Dillon,wkim@yahoo.com,RA,['RA'],20.0
Ashley Cooper,brittneypayne@example.org,Dr. Kristin Baldwin,mark05@gmail.com,RA,['TA'],0.0
Ashley Cooper,brittneypayne@example.org,Courtney Pitts,lweber@gmail.com,RA,"['TA', 'Grader']",2.86
Ashley Cooper,brittneypayne@example.org,Karen Price,vjohnson@gmail.com,RA,['TA'],0.0
Ashley Cooper,brittneypayne@example.org,Elizabeth Perry,millercaitlin@harris.com,RA,['TA'],0.0
Ashley Cooper,brittneypayne@example.org,Brenda Thomas,christopherbridges@yahoo.com,RA,"['RA', 'Grader']",20.0
Ashley Cooper,brittneypayne@example.org,Betty Silva,mullinszachary@harris.com,RA,['TA'],13.33
Ashley Cooper,brittneypayne@example.org,Stephanie Hall,owatkins@wright.com,RA,['Grader'],0.0
Ashley Cooper,brittneypayne@example.org,Jane Mckenzie,xmatthews@hotmail.com,RA,['TA'],40.0
Ashley Cooper,brittneypayne@example.org,Amber Smith MD,calvin04@kelly.com,RA,['TA'],2.67
Ashley Cooper,brittneypayne@example.org,Paul Robinson,dustin14@elliott.com,RA,"['TA', 'Grader']",0.0
Ashley Cooper,brittneypayne@example.org,Jamie Bowen,blee@gmail.com,RA,['Grader'],0.0
Ashley Cooper,brittneypayne@example.org,Anthony Ruiz,richard22@yahoo.com,RA,['Grader'],0.0
Ashley Cooper,brittneypayne@example.org,Christopher Bennett,allisonjessica@hotmail.com,RA,['Grader'],2.67
Ashley Cooper,brittneypayne@example.org,Rebecca Terry,william89@hotmail.com,RA,"['Grader', 'TA']",0.0
Ashley Cooper,brittneypayne@example.org,Andrea Hart,roberta65@yahoo.com,RA,['TA'],13.33
Ashley Cooper,brittneypayne@example.org,Bradley Elliott,meghan52@haynes.biz,RA,['Grader'],0.0
Ashley Cooper,brittneypayne@example.org,David Stokes,edwardsjose@gmail.com,RA,['TA'],0.0
Ashley Cooper,brittneypayne@example.org,Heather Mckinney,karensalazar@ramos-tran.com,RA,['Grader'],0.0
Ashley Cooper,brittneypayne@example.org,Brenda Marquez,fwinters@hotmail.com,RA,['Grader'],23.08
David Lara,gabrielgalloway@example.net,Christopher Smith,louis48@barrett.biz,RA,"['RA', 'TA']",25.71
David Lara,gabrielgalloway@example.net,Steven Parker,kaylakelly@gonzalez.com,RA,"['Grader', 'TA']",6.67
David Lara,gabrielgalloway@example.net,Beth Taylor,dianaorozco@dunn-flores.info,RA,"['RA', 'Grader']",23.33
David Lara,gabrielgalloway@example.net,Chelsea Wallace,joshuabuck@howard.info,RA,"['Grader', 'TA']",8.89
David Lara,gabrielgalloway@example.net,Jessica Wood,jennifervasquez@gmail.com,RA,"['TA', 'Grader']",8.57
David Lara,gabrielgalloway@example.net,Kimberly Friedman,wendy61@yahoo.com,RA,"['TA', 'Grader']",3.64
David Lara,gabrielgalloway@example.net,Ashley Washington,catherineclark@palmer.com,RA,['TA'],8.57
David Lara,gabrielgalloway@example.net,Michael Matthews,danielbenton@parker-peters.biz,RA,['Grader'],3.08
David Lara,gabrielgalloway@example.net,Nicole Payne,mserrano@scott-harris.com,RA,['TA'],8.89
David Lara,gabrielgalloway@example.net,Christopher Lee DVM,dwayne21@gmail.com,RA,"['TA', 'RA']",28.89
David Lara,gabrielgalloway@example.net,Scott Foster PhD,justin30@beck-vaughn.org,RA,"['RA', 'Grader']",24.0
David Lara,gabrielgalloway@example.net,Jeffrey Weiss,royharper@yahoo.com,RA,['TA'],5.33
David Lara,gabrielgalloway@example.net,Shawn Medina,michelledominguez@mccann.com,RA,['Grader'],7.27
David Lara,gabrielgalloway@example.net,Jason Smith,tarahardin@gmail.com,RA,['TA'],8.89
